Species;Gender;TrainingStatus;VO2max;Tissue;FiberType;ExType;ExDuration(sec);ExDuration(min);ExIntencity(%VO2max);CoFactor;Target;TargetOriginal;ImpactType; FoldChange ;FoldChange; ActivationTime(min)  ;" TimePoint (hours)  ";[Target0];[Target1];[Target0txt];[Target1txt];MeasureUnit;MethodOfMeasurement;Commentary;Ref;PMID;Reference
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;adrenaline;adrenaline;1;5;5;;;0,16;0,8;0.16;0.8;nmol l-1;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;noradrenaline;noradrenaline;1;2;2;;;1;2;1;2;nmol l-1;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;cAMP;cAMP;1;1,37;1.36842105263158;;;3,8;5,2;3.8;5.2;"&mu;;mol kg (d.w)-1";commercial kit (cyclic AMP (H3) assay;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;muscle glycogen;Glycogen;0;0,74;0.736641221374046;;;524;386;524;386;mmol (kg d.w.)-1;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;La blood;blood lactate;1;2,8;2.8;;;1;2,8;1;2.8;mM;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;Cr;Cr;1;1,19;1.18965517241379;;;58;69;58;69;mmol (kg d.w.)-1;measured fluormetrically;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;PCr;PCr;0;0,83;0.828125;;;64;53;64;53;mmol (kg d.w.)-1;measured fluormetrically;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;ATP;AMP;1;0,98;0.980769230769231;;;26;25,5;26;25.5;mmol (kg d.w.)-1;reverse-phase HPLC;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;ADP;ADP;1;1,03;1.03125;;;3,2;3,3;3.2;3.3;mmol (kg d.w.)-1;reverse-phase HPLC;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;AMP;AMP;1;1,04;1.04;;;0,25;0,26;0.25;0.26;mmol (kg d.w.)-1;reverse-phase HPLC;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;AMP/ATP;AMP/ATP;1;0,95;0.946428571428571;;;1,12;1,06;1.12;1.06;;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;AMPKa1 activity;AMPKa1 activity;1;1,47;1.47368421052632;;;0,95;1,4;0.95;1.4;pmol min-1 mg-1;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;AMPKa2 activity;AMPKa2 activity;1;3,25;3.25;;;0,2;0,65;0.2;0.65;pmol min-1 mg-1;;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;AMPKp-;AMPKp-;1;2;2;;;;;;;a.u.;Western blotting;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;1;trained;53;vastus lateralis;;Endurance;2400;40;80;;ACCp-;ACCp-;1;6;6;;;;;;;a.u.;Western blotting;one-legged knee extensor exercise for 40 min with an intensity of 80% PWL (50+2W);Kristensen 2007;17962330;Jonas Muller Kristensen, Anders Bo Johnsen, Jesper B. Birk, Jakob Nis Nielsen, Bente Rona Jensen, Ylva Hellsten, Erik A. Richter and Jurgen F. P.Wojtaszewski. Absence of humoral mediated 5'AMP-activated protein kinase activation in human skeletal muscle and adipose tissue during exercise. J Physiol 585.3 (2007) pp 897-909 897.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;muscle glycogen;Glycogen;1;0,78;0.778;;;500;389;500;389;mmol/kg dry muscle;enzymatic fluorometric method;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;La muscle;La muscle;1;21,42;21.4186046511628;;;4,3;92,1;4.3;92.1;mmol/kg dry muscle;;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;IMP;IMP;1;315;315;;;0,02;6,3;0.02;6.3;mmol/kg dry muscle;HPLC;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;PCr;PCr;0;0,41;0.408163265306122;;;85;34,7;85;34.7;mmol/kg dry muscle;enzymatic fluorometric techniques;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;ATP;ATP;0;0,72;0.72463768115942;;;22,1;16;22.1;16;mmol/kg dry muscle;HPLC;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;ADPfree;ADPfree;1;1,43;1.43023255813953;;;86;123;86;123;"&mu;mol/kg dry muscle";HPLC;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;AMPfree;AMPfree;1;3;3;;;0,37;1,11;0.37;1.11;"&mu;mol/kg dry muscle";HPLC;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;AMPfree/ATP;AMPfree/ATP;1;3,19;3.1875;;;0,16;0,51;0.16;0.51;;;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;AMPKa1 activity;AMPKa1 activity;1;3;3;;;;;;;a.u.;;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;AMPKa2 activity;AMPKa2 activity;1;2,2;2.2;;;;;;;a.u.;;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;ACCp-;ACCp-;1;8,5;8.5;;;;;;;a.u.;;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;;sedentary;40;vastus lateralis;;All-Out;30;0.5;300;;nNOSmp-;nNOSmp-;1;5,5;5.5;;;;;;;a.u.;;30-s bicycle sprint exercise;Chen 2000;11052978;Chen, Zhi-Ping, Glenn K. McConell, Belinda J. Michell, Rodney J. Snow, Benedict J. Canny, and Bruce E. Kemp. AMPK signaling in contracting human skeletal muscle: acetyl-CoA carboxylase and NO synthase phosphorylation. Am J Physiol Endocrinol Metab 279: E1202-E1206, 2000.
Homo sapiens;1;active;48.5;vastus lateralis;;Endurance;7200;120;65;;epinephrine;plasma epinephrine;1;70;70;;;0,1;7;0.1;7;nmol l-1;;;Lee-Young 2006;16670154;Lee-Young, Robert S., Matthew J. Palmer, Kelly C. Linden, Kieran LePlastrier, Benedict J. Canny, Mark Hargreaves, Glenn D. Wadley, Bruce E. Kemp, and Glenn K. McConell. Carbohydrate ingestion does not alter skeletal muscle AMPK signaling during exercise in humans. Am J Physiol Endocrinol Metab 291: E566-E573, 2006.
Homo sapiens;1;active;48.5;vastus lateralis;;Endurance;7200;120;65;CHO supplementation;epinephrine;plasma epinephrine;1;10;10;;;0,1;1;0.1;1;nmol l-1;;a bolus of 44.3 mmol/kg of the glucose tracer was administered intravenously immediately before commencement of a 120-min preexercise constant infusion (0.58 mmol/kg-1/min-1), which was continued throughout the exercise bout;Lee-Young 2006;16670154;Lee-Young, Robert S., Matthew J. Palmer, Kelly C. Linden, Kieran LePlastrier, Benedict J. Canny, Mark Hargreaves, Glenn D. Wadley, Bruce E. Kemp, and Glenn K. McConell. Carbohydrate ingestion does not alter skeletal muscle AMPK signaling during exercise in humans. Am J Physiol Endocrinol Metab 291: E566-E573, 2006.
Homo sapiens;1;active;48.5;vastus lateralis;;Endurance;7200;120;65;;norepinephrine;Plasma norepinephrine;1;9;9;;;3;27;3;27;nmol l-1;;;Lee-Young 2006;16670154;Lee-Young, Robert S., Matthew J. Palmer, Kelly C. Linden, Kieran LePlastrier, Benedict J. Canny, Mark Hargreaves, Glenn D. Wadley, Bruce E. Kemp, and Glenn K. McConell. Carbohydrate ingestion does not alter skeletal muscle AMPK signaling during exercise in humans. Am J Physiol Endocrinol Metab 291: E566-E573, 2006.
Homo sapiens;1;active;48.5;vastus lateralis;;Endurance;7200;120;65;CHO supplementation;norepinephrine;Plasma norepinephrine;1;9;9;;;3;27;3;27;nmol l-1;;a bolus of 44.3 mmol/kg of the glucose tracer was administered intravenously immediately before commencement of a 120-min preexercise constant infusion (0.58 mmol/kg-1/min-1), which was continued throughout the exercise bout;Lee-Young 2006;16670154;Lee-Young, Robert S., Matthew J. Palmer, Kelly C. Linden, Kieran LePlastrier, Benedict J. Canny, Mark Hargreaves, Glenn D. Wadley, Bruce E. Kemp, and Glenn K. McConell. Carbohydrate ingestion does not alter skeletal muscle AMPK signaling during exercise in humans. Am J Physiol Endocrinol Metab 291: E566-E573, 2006.
Homo sapiens;1;active;48.5;vastus lateralis;;Endurance;7200;120;65;;La muscle;muscle lactate;1;3,3;3.30434782608696;;;4,6;15,2;4.6;15.2;mmol/kg dm;;;Lee-Young 2006;16670154;Lee-Young, Robert S., Matthew J. Palmer, Kelly C. Linden, Kieran LePlastrier, Benedict J. Canny, Mark Hargreaves, Glenn D. Wadley, Bruce E. Kemp, and Glenn K. McConell. Carbohydrate ingestion does not alter skeletal muscle AMPK signaling during exercise in humans. Am J Physiol Endocrinol Metab 291: E566-E573, 2006.
Homo sapiens;1;active;48.5;vastus lateralis;;Endurance;7200;120;65;CHO supplementation;La muscle;muscle lactate;1;1,78;1.7843137254902;;;5,1;9,1;5.1;9.1;mmol/kg dm;`;a bolus of 44.3 mmol/kg of the glucose tracer was administered intravenously immediately before commencement of a 120-min preexercise constant infusion (0.58 mmol/kg-1/min-1), which was continued throughout the exercise bout;Lee-Young 2006;16670154;Lee-Young, Robert S., Matthew J. Palmer, Kelly C. Linden, Kieran LePlastrier, Benedict J. Canny, Mark Hargreaves, Glenn D. Wadley, Bruce E. Kemp, and Glenn K. McConell. Carbohydrate ingestion does not alter skeletal muscle AMPK signaling during exercise in humans. Am J Physiol Endocrinol Metab 291: E566-E573, 2006.
